date,AGG,BKLN,BND,EFA,EMLC,GLD,IVV,IWM,LQD,PGX,QQQ,RSP,SCHB,SCHD,SCHF,SCHX,SPY,VEA,VOO,VTI,VWO,XLE,XLF,XLK
2015-01-05,0.002170964217654365,-0.0025041749313212025,0.0028996033364016454,-0.02388821517469549,-0.006203789880330582,0.014964608472908973,-0.017715076214059246,-0.013459381241440166,0.004080788507104365,-0.0020359694850986204,-0.014777388836704094,-0.020067563050809256,-0.017229573879658334,-0.01416669278380841,-0.02247285585205863,-0.017076847447725165,-0.018224697417512144,-0.02253918864369831,-0.01772511579507965,-0.017332116567774926,-0.016053345132147092,-0.042248049623097236,-0.021251310583357684,-0.01538304049426409
2015-01-06,0.002526849101908891,-0.002929485250511934,0.0028912199395618792,-0.011391774982872766,0.0014350636282477714,0.011334485074106644,-0.009051227580260543,-0.01745154971468893,0.004064203329942904,0.0006791171738086843,-0.013498964285539735,-0.010895448422287537,-0.009862418136127848,-0.006133420709852384,-0.011069564916548603,-0.008963061567894734,-0.009463585858612721,-0.011188546243588145,-0.009881717938840046,-0.009846589836758835,-0.004892503643514495,-0.014799424445939095,-0.015400928752818023,-0.012130362877455806
2015-01-07,-0.00018027762803463773,-0.00041919933541976725,0.0006012867717691146,0.011053594391215496,0.0071445886193754506,-0.005908816164076754,0.012295491350947978,0.012239421881546952,0.0013235174402842869,0.0027118660687495,0.012808594910519045,0.011914816502402245,0.01170084169548875,0.011722866156190616,0.009292418545147358,0.011864016772646065,0.01238416313941056,0.010645658065216482,0.012417804553757704,0.011861848903715394,0.022713749223493746,0.0021276603771166066,0.010431974429630867,0.008432589651299241
2015-01-08,-0.0015336734478071496,0.002094241603114685,-0.0015640982554617955,0.01343880463735536,0.004262379174000884,-0.004217418137337944,0.017706465985563646,0.016819968400870525,-0.0032291479104974066,0.0006768189767673056,0.018958840112709277,0.017422483363968864,0.017599321447404448,0.018326105950219745,0.013076701625334457,0.017637864950255756,0.01758939097715456,0.015090558532048527,0.017415953381317694,0.017485953461385418,0.016765061750293624,0.022201240269101766,0.014833399294101095,0.021742642273327287
2015-01-09,0.0024347367634131875,0.0008364701449661284,0.001684312236492466,-0.0048507245735562345,0.0051850222220471845,0.011320875624482293,-0.008473601529293027,-0.009649643185792806,0.0026503245594874355,0.0,-0.006604530611774039,-0.008168440014839075,-0.008053194318413956,-0.007741329707660078,-0.004575056370013902,-0.008164976979502612,-0.008045831726364713,-0.004825746630491212,-0.008456425650799328,-0.008324709886031716,-0.004975134640113732,-0.007956736688679229,-0.013588844061896147,-0.003146559536707097
2015-01-12,0.0008102633799139871,-0.0004181476121976519,0.0013214008770007397,-0.0023501773449536266,-0.0032964475341790483,0.01102547001170764,-0.0076145730250460055,-0.003322686763007088,0.0019005914079636417,-0.0006768189767672171,-0.01048155748742517,-0.010018471975983621,-0.007751819494826207,-0.005530431391076458,-0.003887617548719872,-0.008025560105159712,-0.007864430011959295,-0.001075558049370291,-0.007451719151907551,-0.007150037610821708,-0.009018097188852752,-0.029234077599947193,-0.008326442776553668,-0.011704595949527875
2015-01-13,0.00026994196411733067,0.0012539186595936812,0.0009599232798537601,0.0050293484050019585,-0.003780722839905933,-0.003379523324652484,-0.0026002713044471614,0.0007677543563304702,0.0009077031608915475,0.0,-0.00029546462026146844,-0.0025523239991399643,-0.0017943076341644104,-0.002271294351819216,0.0052975578598385715,-0.002275313837135428,-0.002816645125971953,0.004830927269665592,-0.0026401049134312077,-0.0022988515871107127,0.007021092031916653,-0.007987587313426692,-0.0033500868852820854,-0.0007361060325023158
2015-01-14,0.0024262041824637975,-0.0004177982095451619,0.0022761315606939594,-0.0028468578215714202,0.007547205635382904,-0.0016092833693731991,-0.006060773929528652,-0.004015898078846399,0.0017306032585792156,0.0,-0.005531424613229203,-0.0052527185022591604,-0.005730674708985095,-0.004811963191605152,-0.0035285851714040883,-0.005815177342601586,-0.006055510636987981,-0.002680966753257824,-0.005898234139076707,-0.005481046463658142,-0.00375516776232388,0.00312139766225376,-0.014364421047035726,-0.005661553584060662
2015-01-15,0.004566831308506774,-0.005867577605415714,0.0044176538921000125,0.0063524118664068764,-0.004710324300183353,0.02486419999131583,-0.009435019078339438,-0.017010296606028777,0.005173912087965241,-0.006112073356918894,-0.013060352134099153,-0.009291588334099527,-0.01031575064861644,-0.0038153422856522312,0.0042328105526207626,-0.009249056287107113,-0.00920332824036727,0.005621752190373965,-0.009378477103429601,-0.010175985469485744,0.0030052614654635166,-0.012818940026008998,-0.012417200863767658,-0.012919434355872072
2015-01-16,-0.003849085001002833,0.004613134622598731,-0.0029827618606620802,0.012914086759209716,0.004240289038885442,0.012979727119507716,0.012740970329023465,0.016153765504412294,-0.005585688910748978,0.0034002072881694576,0.011672701995680936,0.013649452190514777,0.013185193076569186,0.013416224522437107,0.012244336986749467,0.012991264396499471,0.013029514925158376,0.010885544897760818,0.012304886901367539,0.01315966985872144,0.009952806716594502,0.03201029599171249,0.011991578384475817,0.00970519002596437
2015-01-20,0.00170258565256166,0.00041832253276855285,-0.001075975954126822,0.0034485624126802295,0.0,0.01361888753480404,0.002460025840862399,-0.004207640057728075,0.0023037693256395325,0.0,0.007903617511101177,0.0005114435605666166,0.0014316394714378922,0.001005277792626674,0.0031244601012625534,0.0016587190201600866,0.002105553426749755,0.004478995763486123,0.002486030640103347,0.0014419530054788096,-0.003472225710749092,0.0011956162168214194,-0.00426621807473389,0.008384759357575836
2015-01-21,-0.0017922757732551312,0.0004181476121976093,-0.0019157093981388982,0.007838054497083722,-0.0018823534969810917,0.00024151672620709998,0.004901970600206688,-0.0031889705973760555,-0.000410998320692449,0.0006786562866516908,0.0051040550539118695,0.006879008018243521,0.004689579396801952,0.004261192060027946,0.00725266518802826,0.005165834403448041,0.005060102002459683,0.007333715425470193,0.005222279095727396,0.0045017077125310756,0.02211392325850644,0.020109766195653203,0.0025619142962006645,0.0017175810871998994
2015-01-22,-0.0005383097205174166,0.0020881193638619187,0.00023966447088953944,0.0037340736625803466,0.006104738376829323,0.0080173603503556,0.01456336418789651,0.02016817633459149,-0.0004934210626425112,0.0013559324111357754,0.018334897863305933,0.013868099214064697,0.015141098783683905,0.01168731443224669,0.004120884952502861,0.01473021724040319,0.014761546337354286,0.0036467870579738482,0.015187736981621151,0.015080667083033525,0.020921768293775695,0.004673512336119561,0.024432554856089174,0.01629215367816642
