date,AGG,BKLN,BND,EFA,EMLC,GLD,IVV,IWM,LQD,PGX,QQQ,RSP,SCHB,SCHD,SCHF,SCHX,SPY,VEA,VOO,VTI,VWO,XLE,XLF,XLK
2015-01-02,110.43,23.99,82.65,60.58,42.04,114.08,206.73,118.93,119.83,14.75,102.94,80.03,8.293333333333333,13.270000000000001,14.4,8.17,205.42999,37.69,188.39999,105.92,39.56,79.53,20.067920945537463,41.27
2015-01-05,110.67,23.93,82.89,59.15,41.78,115.8,203.10001,117.34,120.32,14.72,101.43,78.44,8.151666666666666,13.083333333333334,14.08,8.031666666666666,201.72,36.85,185.09,104.1,38.93,76.24,19.645950913524544,40.64
2015-01-06,110.95,23.86,83.13,58.48,41.84,117.12,201.27,115.31,120.81,14.73,100.07,77.59,8.071666666666667,13.003333333333332,13.925,7.96,199.82001,36.44,183.27,103.08,38.74,75.12,19.345703006130737,40.15
2015-01-07,110.93,23.85,83.18,59.13,42.14,116.43,203.75999,116.73,120.97,14.77,101.36,78.52,8.166666666666666,13.156666666666666,14.055,8.055,202.31,36.83,185.56,104.31,39.63,75.28,19.548573213829254,40.49
2015-01-08,110.76,23.9,83.05,59.93,42.32,115.94,207.39999,118.71,120.58,14.78,103.3,79.9,8.311666666666666,13.4,14.24,8.198333333333332,205.89999,37.39,188.82001,106.15,40.3,76.97,19.84070631291512,41.38
2015-01-09,111.03,23.92,83.19,59.64,42.54,117.26,205.64999,117.57,120.9,14.78,102.62,79.25,8.245,13.296666666666667,14.175,8.131666666666666,204.25,37.21,187.23,105.27,40.1,76.36,19.57291763875308,41.25
2015-01-12,111.12,23.91,83.3,59.5,42.4,118.56,204.09,117.18,121.13,14.77,101.55,78.46,8.181333333333333,13.223333333333334,14.12,8.066666666666666,202.64999,37.17,185.84,104.52,39.74,74.16,19.410621472594265,40.77
2015-01-13,111.15,23.94,83.38,59.8,42.24,118.16,203.56,117.27,121.24,14.77,101.52,78.26,8.166666666666666,13.193333333333333,14.195,8.048333333333334,202.08,37.35,185.35001,104.28,40.02,73.57,19.345703006130737,40.74
2015-01-14,111.42,23.93,83.57,59.63,42.56,117.97,202.33,116.8,121.45,14.77,100.96,77.85,8.12,13.13,14.145,8.001666666666667,200.86,37.25,184.25999,103.71,39.87,73.8,19.069799523660752,40.51
2015-01-15,111.93,23.79,83.94,60.01,42.36,120.94,200.42999,114.83,122.08,14.68,99.65,77.13,8.036666666666667,13.08,14.205,7.928,199.0199,37.46,182.53999,102.66,39.99,72.86,18.83447008273047,39.99
2015-01-16,111.5,23.9,83.69,60.79,42.54,122.52,203.0,116.7,121.4,14.73,100.82,78.19,8.143333333333333,13.256666666666668,14.38,8.031666666666666,201.63,37.87,184.8,104.0199,40.39,75.23,19.06168471535281,40.38
2015-01-20,111.69,23.91,83.6,61.0,42.54,124.2,203.5,116.21,121.68,14.73,101.62,78.23,8.155,13.270000000000001,14.425,8.045,202.05499,38.04,185.25999,104.17,40.25,75.32,18.980536632273402,40.72
2015-01-21,111.49,23.92,83.44,61.48,42.46,124.23,204.5,115.84,121.63,14.74,102.14,78.77,8.193333333333333,13.326666666666666,14.53,8.086666666666668,203.08,38.32,186.23,104.64,41.15,76.85,19.029225482121046,40.79
2015-01-22,111.43,23.97,83.46,61.71,42.72,125.23,207.5,118.2,121.57,14.76,104.03,79.87,8.318333333333333,13.483333333333334,14.59,8.206666666666667,206.10001,38.46,189.08,106.23,42.02,77.21,19.49988436398161,41.46
2015-01-23,111.71,24.02,83.73,61.36,42.88,124.23,206.39,118.12,122.28,14.78,104.26,79.44,8.281666666666666,13.313333333333333,14.505,8.165000000000001,204.97,38.23,188.03999,105.75,41.66,76.66,19.28889934797515,41.45
2015-01-26,111.66,24.03,83.63,62.2,42.86,122.99,206.94,119.26,122.25,14.81,104.14,79.83,8.313333333333334,13.326666666666666,14.68,8.19,205.45,38.74,188.41,106.19,41.71,77.76,19.38627704767044,41.28
2015-01-27,111.6,24.0,83.68,62.29,42.94,124.4,204.16,118.69,122.34,14.82,101.44,79.19,8.22,13.123333333333333,14.705,8.09,202.74001,38.77,185.94009,104.95,41.49,77.71,19.17529203166398,40.09
2015-01-28,112.07,23.96,83.98,61.36,42.64,123.42,201.52,116.69,123.17,14.84,100.92,77.98,8.11,12.953333333333333,14.49,7.984999999999999,200.14,38.26,183.49001,103.53,41.0,74.65,18.82635527442253,40.02
2015-01-29,111.98,24.02,83.89,62.2,42.54,120.76,203.45,118.3,122.88,14.84,101.89,78.7,8.176666666666668,13.08,14.665,8.049999999999999,201.9902,38.78,185.27,104.52,41.04,74.9,18.980536632273402,40.4
2015-01-30,112.38,23.97,84.35,61.22,42.36,123.45,200.87,115.7,123.89,14.86,101.1,77.712,8.073333333333332,12.87,14.465,7.956666666666667,199.45,38.15,182.99001,103.1,39.94,75.55,18.672173916571655,39.9
2015-02-02,112.2,24.02,84.08,61.96,42.4,122.42,203.31,116.76,123.67,14.85,101.98,78.55,8.165000000000001,13.049999999999999,14.655,8.048333333333334,201.92,38.65,185.09,104.26,40.65,77.86,18.972421823965462,40.31
2015-02-03,111.77,24.06,83.82,62.95,42.58,121.05,206.2,118.85,122.67,14.88,102.96,80.16,8.286666666666667,13.253333333333332,14.87,8.164833333333332,204.84,39.2,187.78999,105.86,41.37,79.99,19.28889934797515,40.77
2015-02-04,111.94,23.97,83.85,62.43,42.08,121.58,205.47,118.41,122.84,14.86,102.87,79.71,8.258333333333333,13.219999999999999,14.75,8.13,204.06,38.92,187.14999,105.49,41.09,78.67,19.240210498127507,40.85
2015-02-05,111.71,24.06,83.67,63.29,42.32,121.79,207.62,119.94,122.45,14.86,103.76,80.65,8.346666666666666,13.35,14.935,8.221666666666666,206.12,39.33,189.05,106.65,41.4,79.8,19.434965897518083,41.23
2015-02-06,111.06,24.02,83.13,62.5,41.9,118.64,206.95,119.81,121.17,14.84,103.13,80.31,8.32,13.333333333333334,14.745,8.196666666666667,205.55,38.86,188.52,106.33,40.72,79.82,19.58914725536896,41.1
2015-02-09,111.04,24.05,83.1,62.2,41.76,119.17,206.06,118.86,121.25,14.84,102.8,80.03,8.285,13.270000000000001,14.685,8.161666666666667,204.63,38.68,187.66,105.8,40.67,79.9,19.49176955567367,41.04
2015-02-10,110.92,24.06,82.95,62.77,41.36,118.47,208.28999,119.62,120.92,14.83,104.4,80.81,8.368333333333334,13.406666666666666,14.79,8.248333333333333,206.81,39.01,189.66,106.88,40.6,79.86,19.645950913524544,41.65
2015-02-11,110.87,24.07,82.95,62.43,40.92,117.07,208.39,119.45,121.0,14.86,104.78,80.73,8.371666666666666,13.406666666666666,14.73,8.251666666666667,206.92999,38.8,189.78999,106.93,40.42,79.3,19.645950913524544,41.81
2015-02-12,110.89,24.1,82.99,63.4,41.32,117.34,210.33,120.81,121.31,14.88,106.0,81.59,8.455,13.513333333333334,14.95,8.326666666666666,208.92,39.4,191.55,107.96,41.36,80.34,19.84070631291512,42.38
2015-02-13,110.76,24.02,82.8,63.82,41.52,117.98,211.28,121.53,120.83,14.84,106.91,81.91,8.495,13.563333333333333,15.05,8.368333333333334,209.78,39.68,192.39,108.47,41.78,82.04,19.82447669629924,42.65
2015-02-17,110.31,24.12,82.47,63.97,41.46,116.01,211.66,121.91,120.27,14.79,107.01,82.12,8.505,13.556666666666667,15.0975,8.381666666666666,210.11,39.77,192.7,108.64,41.65,82.29,19.889395162762767,42.67
2015-02-18,110.62,24.11,82.7,64.35,41.56,116.34,211.62,122.04,120.7,14.74,107.16,82.2,8.508333333333333,13.526666666666666,15.17,8.385,210.13,40.04,192.74001,108.7,41.69,81.31,19.767673038143656,42.71
2015-02-19,110.53,24.14,82.63,64.43,41.36,115.94,211.45,122.05,120.68,14.74,107.69,82.16,8.508333333333333,13.503333333333332,15.165,8.373333333333333,209.98,40.06,192.61,108.67,41.56,80.93,19.68652495506425,42.86
2015-02-20,110.55,24.16,82.65,65.03,41.4208,115.28,212.74001,122.38,120.86,14.77,108.41,82.61,8.556666666666667,13.549999999999999,15.315,8.423333333333334,211.239,40.46,193.78,109.28,41.77,80.54,19.832591504607183,43.08
2015-02-23,110.75,24.14,82.82,64.8,41.26,115.43,212.67,122.5,121.27,14.8,108.52,82.51,8.553333333333333,13.523333333333333,15.245,8.423333333333334,211.209,40.3,193.73,109.27,41.37,80.21,19.783902654759537,43.11
2015-02-24,111.24,24.17,83.16,65.2,41.6,115.26,213.31,122.66,122.06,14.83,108.6,82.659,8.576666666666666,13.590000000000002,15.335,8.448333333333332,211.81,40.54,194.3,109.52,41.94,80.43,19.881280354454827,43.24
2015-02-25,111.32,24.14,83.24,65.25,41.62,115.7,213.14999,122.8,122.17,14.83,108.33,82.65,8.573333333333332,13.590000000000002,15.355,8.441666666666666,211.63,40.58,194.09,109.48,41.8,80.87,19.881280354454827,42.97
2015-02-26,110.92,24.18,83.01,65.07,41.54,116.07,212.91,123.25,121.51,14.84,108.88,82.31,8.568333333333333,13.566666666666668,15.3175,8.433333333333334,211.38,40.47,193.87,109.41,41.77,79.37,19.832591504607183,43.24
2015-02-27,111.2,24.19,83.08,65.1,41.44,116.16,212.21001,122.58,121.8,14.87,108.4,82.16,8.535,13.543333333333335,15.315,8.398333333333333,210.66,40.5,193.2,109.02,41.8,79.02,19.759558229835715,43.09
2015-03-02,110.45,24.16,82.65,65.2,40.96,115.68,213.56,123.47,120.42,14.87,109.38,82.56,8.59,13.606666666666667,15.34,8.459999999999999,211.99001,40.56,194.47,109.69,41.74,78.47,19.90562477937865,43.43
2015-03-03,110.31,24.1,82.55,64.8,40.94,115.47,212.60001,122.74,120.35,14.9,108.87,82.25,8.556666666666667,13.536666666666667,15.26,8.421666666666667,211.12,40.33,193.64,109.24,41.36,78.76,19.848821121223065,43.14
2015-03-04,110.37,24.1,82.55,64.54,40.62,115.11,211.71001,122.36,120.27,14.92,108.45,81.86,8.521666666666667,13.463333333333333,15.205,8.388333333333334,210.2301,40.15,192.83,108.8,40.88,78.65,19.72709899660395,42.97
2015-03-05,110.42,24.14,82.6,64.69,40.4,115.0,211.92999,122.72,120.43,14.9,108.64,82.01,8.531666666666666,13.46,15.2375,8.401666666666666,210.46001,40.28,193.03999,108.97,40.8,78.18,19.80824707968336,42.92
2015-03-06,109.7,24.1,82.12,63.81,39.58,111.86,208.98,121.17,119.15,14.79,107.41,80.78,8.415000000000001,13.246666666666668,15.02995,8.285,207.5,39.74,190.31,107.46,40.14,76.78,19.662180530140425,42.39
2015-03-09,109.98,24.14,82.22,63.91,39.48,111.97,209.85001,121.7,119.63,14.77,107.72,80.98,8.445,13.299999999999999,15.04,8.316666666666666,208.36,39.76,191.12,107.86,39.98,76.23,19.751443421527775,42.59
2015-03-10,110.24,24.13,82.54,62.52,39.02,111.42,206.4214,120.3,119.82,14.82,105.72,79.75,8.32,13.1,14.725,8.185,204.98,38.93,187.98,106.22,39.151,75.17,19.329473389514856,41.72
2015-03-11,110.46,24.13,82.63,62.68,39.2,110.75,205.98,121.04,120.43,14.83,105.11,79.75,8.311666666666666,13.06,14.755,8.171666666666667,204.5,39.03,187.53999,106.14,39.46,75.39,19.451195514133964,41.45
2015-03-12,110.55,24.16,82.69,63.46,39.34,110.72,208.55,123.05,120.31,14.84,105.8,80.77,8.415000000000001,13.173333333333334,14.93,8.273333333333333,207.10001,39.51,189.96001,107.47,39.68,74.91,19.873165546146883,41.72
2015-03-13,110.34,24.06,82.61,63.09,38.86,110.88,207.27,122.61,119.97,14.75,105.34,80.21,8.37,13.11,14.845,8.225,205.82719,39.27,188.8,106.87,39.2,74.63,19.735213804911893,41.49
2015-03-16,110.58,23.99,82.77,63.8,39.02,110.81,210.14,123.33,120.09,14.75,106.7,81.31,8.475,13.26,15.005,8.331666666666667,208.58,39.71,191.38,108.21,39.66,75.64,19.978658054150117,41.98
2015-03-17,110.56,23.97,82.84,63.64,39.16,110.21,209.42999,123.66,120.29,14.74,106.87,81.01,8.455,13.193333333333333,14.985,8.31,207.96001,39.67,190.73,108.0,39.91,75.35,19.92996920430247,41.99
2015-03-18,111.37,24.06,83.35,65.0,39.88,112.37,211.89999,124.65,121.77,14.79,107.92,82.16,8.551666666666668,13.340000000000002,15.285,8.406666666666666,210.46001,40.49,193.0,109.24,40.94,77.54,20.04357652061364,42.56
2015-03-19,110.98,24.03,83.1,64.24,39.66,112.29,210.99001,124.89,121.15,14.81,108.08,81.68,8.521666666666667,13.256666666666668,15.11,8.376666666666667,209.5,40.0,192.11,108.85,40.22,76.31,19.856935929531,42.44
2015-03-20,111.32,24.01,83.32,65.66,40.18,113.57,212.85001,125.99,121.49,14.86,108.53,82.15,8.593333333333334,13.39,15.43,8.448333333333332,210.41,40.86,193.85001,109.76,40.72,76.91,20.05169132892158,42.54
2015-03-23,111.34,24.01,83.36,65.99,40.76,114.29,212.5,125.88,121.77,14.88,108.32,82.1,8.546666666666667,13.316666666666668,15.505,8.395,210.0,41.05,192.52,109.57,40.84,76.64,19.93808401261041,42.54
2015-03-24,111.64,24.0,83.5,65.85,40.92,114.57,211.17,125.85,121.95,14.88,107.93,81.61,8.498333333333333,13.229999999999999,15.495,8.345,208.82001,41.01,191.39999,108.99,41.0,76.13,19.775787846451596,42.4
2015-03-25,111.43,24.03,83.37,65.54,40.66,114.73,207.19,122.47,121.55,14.88,105.46,80.52,8.37,13.053333333333333,15.415,8.221666666666666,205.75999,40.61,188.61,106.79,40.22,77.12,19.459310322441908,41.31
2015-03-26,111.03,24.04,83.1,64.97,40.42,115.48,206.67999,122.32,120.8,14.88,105.1,80.31,8.348333333333334,13.030000000000001,15.28,8.205,205.27,40.28,188.14,106.58,39.99,77.03,19.443080705826027,41.34
2015-03-27,111.19,24.04,83.18,65.14,40.24,115.06,207.10001,123.1,121.28,14.9,105.52,80.66,8.368333333333334,13.076666666666666,15.295,8.226666666666667,205.74001,40.37,188.53,106.87,40.08,76.4,19.418736280902202,41.37
2015-03-30,111.24,24.13,83.28,65.18,40.16,113.75,209.62,124.77,121.49,14.89,106.73,81.61,8.476666666666667,13.233333333333334,15.325,8.325000000000001,208.25,40.4,190.88,108.23,40.9,78.04,19.70275457168013,41.87
2015-03-31,111.43,24.09,83.37,64.17,40.24,113.66,207.83,124.37,121.71,14.91,105.6,81.05,8.413333333333332,13.136666666666665,15.115,8.261666666666667,206.42999,39.83,189.2,107.25,40.87,77.58,19.564802830445135,41.44
2015-04-01,111.58,24.15,83.51,64.63,40.38,115.6,207.17999,124.42,121.73,14.85,105.05,80.84,8.384983333333333,13.063333333333333,15.205,8.225,205.7,40.11,188.59,107.05,41.42,77.56,19.548573213829254,41.38
2015-04-02,111.43,24.18,83.4,65.19,40.56,115.28,207.75999,124.65,121.53,14.87,105.12,81.2,8.413333333333332,13.086666666666666,15.335,8.256666666666666,206.435,40.41,189.14999,107.39,42.06,77.72,19.645950913524544,41.37
2015-04-06,111.5,24.18,83.47,65.85,41.2,116.69,209.28,125.2,121.69,14.87,105.98,81.83,8.466666666666667,13.19,15.495,8.306666666666667,207.83,40.8,190.48,108.13,42.57,79.12,19.678410146756306,41.77
2015-04-07,111.52,24.21,83.52,65.76,40.96,116.11,208.66,124.4,122.13,14.89,105.8,81.53,8.443333333333333,13.186666666666667,15.485,8.288333333333332,207.28,40.8,189.97,107.77,42.47,79.17,19.57291763875308,41.68
2015-04-08,111.53,24.24,83.46,66.04,41.24,115.47,209.41,125.47,122.09,14.92,106.64,81.8,8.471666666666666,13.186666666666667,15.55,8.311666666666666,207.97501,40.99,190.66,108.23,43.33,78.53,19.645950913524544,41.81
2015-04-09,111.25,24.25,83.28,66.13,41.04,114.67,210.33,125.02,121.47,14.93,107.31,82.12,8.503333333333334,13.236666666666666,15.58,8.35,208.89999,41.05,191.49001,108.61,43.89,79.79,19.674352742602338,41.92
2015-04-10,111.25,24.28,83.24,66.26,40.86,115.966,211.42999,125.62,121.64,14.94,107.75,82.34,8.545,13.293333333333335,15.615,8.393333333333333,210.03999,41.13,192.53999,109.12,43.8,80.14,19.670295338448366,42.08
2015-04-13,111.37,24.27,83.26,65.84,40.52,115.14,210.46001,125.7,121.6,14.92,107.48,81.93,8.511666666666667,13.226666666666667,15.53,8.356666666666667,209.09,40.91,191.67,108.69,43.65,79.34,19.74332861321983,41.96
2015-04-14,111.49,24.26,83.41,66.33,40.8,114.44,210.83,125.67,121.88,14.94,107.17,82.15,8.523333333333333,13.266666666666666,15.645,8.37,209.49001,41.22,192.02,108.85,43.77,80.77,19.74332861321983,41.83
2015-04-15,111.64,24.22,83.49,66.63,40.88,115.43,211.91,126.55,121.96,14.89,107.84,82.66,8.568333333333333,13.340000000000002,15.74,8.408333333333333,210.42999,41.41,192.89999,109.4,44.03,82.7,19.816361887991302,42.2
2015-04-16,111.58,24.22,83.47,66.81,41.06,115.03,211.81,126.48,121.89,14.87,107.69,82.5,8.565,13.316666666666668,15.78,8.406666666666666,210.37,41.51,192.83,109.35,44.43,82.51,19.844763717069092,42.05
2015-04-17,111.67,24.13,83.61,65.97,40.94,115.6,209.36,124.43,122.22,14.84,106.01,81.57,8.463333333333333,13.171999999999999,15.6,8.311666666666666,207.95,41.01,190.59,108.08,43.52,81.91,19.581032447061016,41.47
2015-04-20,111.59,24.17,83.52,66.04,40.66,114.72,211.28,125.65,121.93,14.8,107.6,82.21,8.535833333333334,13.313333333333333,15.625,8.381666666666666,209.85001,41.08,192.33,108.96,43.38,82.22,19.662180530140425,42.18
2015-04-21,111.47,24.12,83.42,66.63,40.62,115.38,211.06,125.52,121.9,14.83,108.06,82.11,8.531666666666666,13.286666666666667,15.735,8.376666666666667,209.60001,41.43,192.14,108.93,43.72,81.35,19.564802830445135,42.16
2015-04-22,111.14,24.19,83.11,66.76,40.62,113.83,212.08,125.71,121.11,14.85,108.65,82.39,8.566666666666666,13.343333333333334,15.775,8.418333333333333,210.63,41.52,193.09,109.39,44.23,81.89,19.70275457168013,42.59
2015-04-23,111.31,24.19,83.27,67.01,40.69,114.66,212.61,126.28,121.42,14.86,109.06,82.65,8.595,13.343333333333334,15.85,8.435,211.16,41.7,193.59,109.73,44.45,82.45,19.735213804911893,42.76
2015-04-24,111.5,24.19,83.4,67.4,40.78,113.05,213.08,125.86,121.65,14.86,110.54,82.55,8.605,13.38,15.92,8.453333333333333,211.6499,41.93,193.98,109.85,44.67,81.98,19.70275457168013,43.13
2015-04-27,111.54,24.18,83.34,67.73,41.0,115.33,212.24001,124.47,121.56,14.84,110.26,82.1,8.563333333333334,13.343333333333334,15.9995,8.42,210.77,42.09,193.21001,109.28,44.86,81.89,19.629721296908663,43.25
2015-04-28,111.11,24.18,83.08,67.81,41.32,116.33,212.82001,125.16,120.84,14.85,110.04,82.33,8.583333333333334,13.406666666666666,16.02,8.436666666666666,211.44,42.16,193.81,109.57,44.97,82.3,19.74332861321983,43.39
2015-04-29,110.86,24.19,82.82,67.22,41.4,115.51,211.99001,123.8,119.84,14.82,109.35,81.99,8.549999999999999,13.343333333333334,15.89,8.406666666666666,210.57001,41.79,193.02,109.09,44.49,82.94,19.735213804911893,43.18
2015-04-30,110.86,24.18,82.91,66.51,41.08,113.47,209.85001,121.18,119.94,14.8,107.63,81.38,8.456666666666667,13.236666666666666,15.725,8.325000000000001,208.46001,41.37,191.10001,107.91,43.9,82.68,19.581032447061016,42.58
2015-05-01,110.34,24.24,82.5,67.25,40.69,113.08,212.12,121.97,118.95,14.78,109.05,82.21,8.538333333333332,13.353333333333333,15.855,8.406666666666666,210.72,41.72,193.10001,108.9,44.16,82.87,19.751443421527775,43.1
2015-05-04,110.1307,24.25,82.38,67.18,40.62,114.1,212.8,122.41,118.57,14.79,109.23,82.5,8.565,13.366666666666667,15.865,8.433333333333334,211.32001,41.76,193.7,109.28,44.38,82.66,19.94619882091835,43.14
2015-05-05,110.03,24.08,82.25,66.18,40.86,114.42,210.34,120.85,118.37,14.73,107.45,81.49,8.463333333333333,13.246666666666668,15.65,8.331666666666667,208.89999,41.13,191.44,107.98,43.92,81.6395,19.767673038143656,42.47
2015-05-06,109.66,24.14,82.02,66.35,40.86,114.36,209.47,121.27,117.86,14.53,106.71,81.21,8.435166666666666,13.193333333333333,15.655,8.303333333333333,208.03999,41.22,190.67,107.68,43.34,81.32,19.670295338448366,42.11
2015-05-07,109.93,24.17,82.19,66.13,40.72,113.42,210.28999,121.73,118.33,14.58,107.35,81.4,8.47,13.233333333333334,15.61,8.333333333333334,208.87,41.08,191.44,108.09,43.28,80.44,19.80824707968336,42.42
2015-05-08,110.29,24.19,82.41,67.66,40.98,113.97,213.03,122.64,119.01,14.71,108.69,82.4,8.57,13.403333333333334,15.94,8.44,211.62,41.97,193.95,109.45,43.94,81.76,20.092265370461288,43.03
2015-05-11,109.59,24.22,81.98,67.07,40.48,113.53,212.0,122.71,117.81,14.57,108.27,82.07,8.540000000000001,13.343333333333334,15.82,8.405,210.605,41.6,193.02,108.99,43.52,80.22,20.01923209568982,42.81
2015-05-12,109.58,24.18,81.88,67.03,40.54,114.5,211.35001,122.49,117.64,14.63,107.78,81.83,8.515,13.303333333333333,15.805,8.376666666666667,209.98,41.6,192.46001,108.67,43.4,80.59,19.94619882091835,42.58
2015-05-13,109.57,24.15,81.84,67.53,40.82,116.55,211.42999,122.485,117.53,14.71,108.0,81.83,8.515,13.316666666666668,15.9,8.38,210.02,41.9,192.52,108.73,43.51,80.38,19.95431362922629,42.76
2015-05-14,109.74,24.2,82.0,68.34,41.16,117.18,213.69,123.79,117.93,14.77,109.58,82.5,8.598333333333334,13.46,16.08,8.461666666666668,212.21001,42.4,194.53,109.81,43.92,80.35,20.132839412000987,43.45
2015-05-15,110.2,24.12,82.33,68.42,41.34,117.53,213.91,123.65,118.75,14.7,109.58,82.68,8.61,13.483333333333334,16.1,8.478333333333333,212.44,42.45,194.73,109.94,44.37,80.67,20.04357652061364,43.31
2015-05-18,109.78,24.14,82.03,68.19,41.08,117.52,214.53999,125.05,117.84,14.69,110.06,82.99,8.645,13.476666666666667,16.04,8.505,213.10001,42.31,195.33,110.35,43.94,80.74,20.157183836924812,43.52
2015-05-19,109.4,24.09,81.85,67.93,40.86,115.89,214.5,124.88,117.21,14.69,109.94,82.81,8.641666666666667,13.443333333333333,15.985,8.501666666666667,213.03,42.15,195.23,110.3,44.04,79.59,20.270791153235983,43.41
2015-05-20,109.57,24.09,81.85,68.06,40.84,116.08,214.28999,125.11,117.35,14.72,110.01,82.81,8.638333333333334,13.443333333333333,16.01,8.495833333333334,212.88,42.23,195.10001,110.23,43.98,79.74,20.213987495080396,43.44
2015-05-21,109.91,24.14,82.11,68.42,40.84,115.69,214.91,124.97,117.91,14.72,110.58,83.03,8.656666666666666,13.463333333333333,16.09,8.515,213.5,42.46,195.69,110.51,43.85,80.49,20.165298645232753,43.63
2015-05-22,109.79,24.14,82.06,67.98,40.64,115.6,214.46001,124.43,117.83,14.73,110.47,82.89,8.64,13.396666666666667,15.995,8.501666666666667,212.99001,42.2,195.25999,110.3,43.96,80.2,20.173413453540693,43.6
2015-05-26,110.06,24.09,82.26,66.76,40.06,113.91,212.13,123.24,118.35,14.75,109.2,81.94,8.553333333333333,13.280000000000001,15.735,8.415833333333333,210.7,41.49,193.16,109.15,43.31,78.93,19.94619882091835,42.97
2015-05-27,110.17,24.1,82.3,67.41,39.94,113.89,214.16,124.75,118.47,14.74,110.96,82.61,8.628333333333334,13.37,15.85,8.49,212.7,41.84,194.94,110.15,43.42,78.79,20.165298645232753,43.78
2015-05-28,110.13,24.09,82.31,67.29,39.9,114.02,213.88,124.64,118.22,14.74,110.71,82.46,8.618333333333334,13.36,15.83,8.481666666666667,212.46001,41.75,194.75999,110.05,42.81,78.48,20.14095422030893,43.69
2015-05-29,110.17,24.14,82.34,66.64,39.92,114.1,212.58,123.89,118.27,14.73,110.05,81.97,8.568333333333333,13.303333333333333,15.675,8.43,211.14,41.35,193.49001,109.31,42.34,78.39,19.962428437534236,43.37
2015-06-01,109.66,24.16,81.9,66.46,39.54,114.0,212.95,124.28,117.28,14.69,110.42,82.1,8.584999999999999,13.293333333333335,15.615,8.445,211.57001,41.25,193.94,109.58,42.31,78.19,19.978658054150117,43.49
2015-06-02,109.23,24.12,81.67,66.77,39.82,114.46,212.78,124.52,116.68,14.7,110.07,82.11,8.578333333333333,13.276666666666666,15.71,8.438333333333334,211.36,41.39,193.74001,109.5,42.46,78.73,20.01111728738188,43.4
2015-06-03,108.8,24.09,81.31,67.14,39.66,113.64,213.38,125.76,115.93,14.67,110.4,82.26,8.608333333333333,13.273333333333333,15.785,8.459999999999999,211.92,41.63,194.27,109.88,42.25,78.19,20.181528261848634,43.49
2015-06-04,109.03,24.04,81.51,66.42,39.44,112.84,211.66,124.5,116.53,14.7,109.56,81.52,8.538333333333332,13.146666666666667,15.615,8.383166666666666,210.1292,41.15,192.69,109.0,41.63,77.13,20.003002479073935,43.09
2015-06-05,108.55,23.99,81.19,65.63,38.98,112.24,211.19,125.4,115.94,14.67,109.3,81.51,8.531666666666666,13.07,15.465,8.376666666666667,209.77,40.7,192.3,108.91,41.43,77.67,20.116609795385106,42.95
2015-06-08,108.71,23.97,81.29,65.54,38.98,112.57,209.89,124.82,115.86,14.68,108.19,80.99,8.478333333333333,13.013333333333334,15.42,8.323333333333332,208.48,40.66,191.11,108.24,41.41,77.23,19.994887670765998,42.47
2015-06-09,108.4,23.97,81.05,65.18,39.12,112.82,209.82001,124.44,115.34,14.63,108.01,80.94,8.473333333333334,13.020000000000001,15.345,8.323333333333332,208.45,40.43,191.06,108.15,41.11,77.22,20.04357652061364,42.37
2015-06-10,108.13,23.97,80.88,66.55,39.44,113.78,212.31,125.99,115.03,14.61,109.49,81.86,8.573333333333332,13.159999999999998,15.64,8.421666666666667,210.95,41.27,193.33,109.47,41.71,78.17,20.327594811391567,43.03
2015-06-11,108.71,23.98,81.26,66.73,39.5,113.26,213.03,126.31,116.05,14.62,109.65,82.03,8.598333333333334,13.200000000000001,15.685,8.445,211.63,41.39,193.92999,109.78,41.54,77.82,20.408742894470972,43.05
2015-06-12,108.58,23.95,81.2,66.2,39.24,113.23,211.41,125.93,115.85,14.64,108.75,81.52,8.540000000000001,13.093333333333334,15.565,8.38585,210.00999,41.06,192.50999,109.06,41.55,76.95,20.319480003083626,42.67
2015-06-15,108.71,23.83,81.21,65.8,39.14,113.73,210.53,125.53,115.83,14.58,108.21,81.14,8.505,13.01,15.48,8.345,209.11,40.8,191.62,108.56,41.13,76.77,20.230217111696277,42.41
2015-06-16,108.89,23.85,81.42,65.78,39.2,113.32,211.7,126.42,116.12,14.59,108.8,81.57,8.551666666666668,13.083333333333334,15.465,8.393333333333333,210.25,40.79,192.74001,109.16,41.22,77.37,20.343824428007448,42.69
2015-06-17,108.9,23.82,81.45,65.63,39.36,113.85,211.99001,126.23,116.11,14.57,109.1,81.76,8.563333333333334,13.126666666666667,15.45,8.41,210.59,40.68,193.07001,109.34,41.48,77.18,20.319480003083626,42.71
2015-06-18,108.87,23.83,81.39,66.22,39.64,115.32,214.12,127.92,115.9,14.54,110.69,82.5,8.651666666666666,13.256666666666668,15.58,8.49,212.78,41.07,194.98,110.42,41.85,77.13,20.506120594166262,43.09
2015-06-19,109.21,23.81,81.62,66.06,39.54,115.12,212.85001,127.86,116.52,14.54,109.89,81.78,8.608333333333333,13.19,15.53,8.445,210.81,40.98,193.85001,109.94,41.47,75.91,20.076035753845403,42.54
2015-06-22,108.67,23.85,81.23,67.31,39.7,113.64,214.37,128.74001,115.6,14.55,110.7,82.27,8.616666666666667,13.176666666666668,15.8,8.455,211.89,41.69,194.27,110.61,42.01,76.84,20.384398469547154,42.89
